Project ID,Resource Item Name,Resource Quantity,Resource Unit Price,Resource Vendor Name
666c494fdbef1f7ce0e244b0ce11d1a5,tt109 - count & compare numbers,1.0,29.99,Lakeshore Learning Materials
35d5b089ffa6f6992629ee6d7ede451a,monopoly classic game,1.0,14.79,Amazon Business
29128e4b5aa8150de87feb80c1dfb449,extreme sports,1.0,3.59,AKJ Education
2ba97917fa419f5f3d40e247188e31d9,if you plant a seed,1.0,11.29,Amazon Business
433b31c86723a1126652a47154136060,worm composter classroom kit,1.0,108.77,Carolina Biological Supply Company
c8c5c73d84639bb079db77e183e7360c,gooney bird greene,1.0,4.5,Amazon Business
b7c2a765a06dee3fdef2c4b002e2be45,tarantula vs. scorpion (who would win?),1.0,3.99,Amazon Business
f50fad829677c84b7c181337ed817da6,"bee paper aquabee watercolor paper - 6"" x 9"", 140 lb, 50 sheets",2.0,14.0,Blick Art Materials
ff522d68ac2851202f8112678ba2008a,the everything kids' learning spanish book: exercises and puzzles to help you learn espanol,1.0,9.72,Amazon Business
47f6121c016bf7ec0c4a05f912e50620,rain,1.0,5.32,AKJ Education
e6776d9f49fcee638f5e37afa946e30a,"keebler zesta saltine crackers, original, 16-ounce box (pack of 12)",2.0,39.48,Amazon Business
dadc2cd973418c5f02b96ed19ecd0a88,my first dictionary,15.0,12.1,Amazon Business
197425f23850591dc3fea0d05ed7d32b,too much glue,1.0,10.88,Amazon Business
f1c39bdb297181ac4a4e44f6cb79fddf,"diary of a wimpy kid, book 1",1.0,9.29,Amazon Business
2a66c81af9085d99e640616f3ef4cef0,"active kid chair - active sitting for toddlers, pre-schoolers & children who can’t sit still - great 14"" wobble chair for kids with add / adhd - corrects posture | red",8.0,44.99,Amazon Business
338f549a6eec80986c80de6613bc0255,triangle swing,1.0,131.76,School Specialty
76f6b373e6ebda506d387415b19a59b6,hp officejet pro 8710 multifunction color inkjet printer,1.0,129.99,Quill.com
64534efb2f23f1bc0b29beab5a04ec0b,"sungrow betta log: hollow log for fish to hide, play, sleep and breed: natural look: purifies water: great for aquarium decoration with moss",2.0,7.95,Amazon Business
6e566ae46a657327f628bd127cd6f244,hh898 - tiki challenge: a blends & digraphs game - single license cd-rom,1.0,14.99,Lakeshore Learning Materials
e89562c2ba5e7ef5436a19b56b6de155,"sweet home collection plush pillow faux fur soft and comfy throw pillow (2 pack), red",1.0,23.0,Amazon Business
3562442d83e22ef4a7243e70470e08be,accessory - cs traditional/classic/royal- book basket for 4 leg chairs and combination desks - chrome,6.0,10.47,School Specialty
2059e11940cb84e283689098121e2c36,context clues,1.0,8.46,Kaplan Early Learning Company
65f3723296d6ab7b8d0e43ebf57314de,elite true power meter & engage hub,1.0,199.0,Amazon Business
9140c02ebf0e0ce2c4e5989a3f930068,ee868 - base 10 puzzles,1.0,19.99,Lakeshore Learning Materials
b19b5ade5b310112addcaa6065263fbc,mr.batt rechargeable aa batteries nimh long-life 2600mah pre-charged (8-pack) + smart aaa aa battery charger,3.0,19.95,Amazon Business
9a66d6672fcf6a85722d09c32fe09e96,insignia? - 8'- tablet - 16gb,1.0,60.97,Best Buy Education
1c795f95e2a086e00a7875ca4033de15,hp 201a (cf402a) yellow original laserjet toner cartridge,1.0,71.09,Quill.com
3b335100d9634df5cda7635b4ac8721e,hh256 - science journal - grades 1-2 - each,1.0,3.29,Lakeshore Learning Materials
5fee40511a7ff46562a905931e3fab5e,"harriet tubman: riding the freedom train rose j. blue, corin",1.0,19.42,AKJ Education
3c93dc4475c0286bfb7de0565c4ea777,paper clips-standard-silver 200/pkg,1.0,5.83,Amazon Business
546fc1c5949b863d8bb7f608d96c9aae,"pacon tagboard sentence strips, white, 100/pk",5.0,2.49,Staples Advantage
55f7d3804df7ec7df02133851092a819,tt915 - level e extra book set - gr. 1 - library 2,1.0,29.0,Lakeshore Learning Materials
f170aa7cdd24a8362b8185f118237c8a,"kore teen active chair - 18.7"" h

color: dark blue",3.0,73.69,Teachers' School Supply
8f9a4479ced0bf2c3c94e8045d39a028,"recycle & trash decal - trash sticker - recycle sticker - kitchen decal - organize & coordinate recycle bin from trash bin - great for home & office - 4"" x 4 inches (4 pack)",1.0,8.99,Amazon Business
404bca6b210338c24887d912b88a0f60,aa755x - read about...american history comprehension cards,1.0,75.0,Lakeshore Learning Materials
44e9e26c7693d49b810564b3f9c9a5d4,bright color craft sticks - 1000 cnt,1.0,12.75,Teachers' School Supply
b15313088aaa4ff34a3ab7c16ae77a46,100 pack pipe cleaners,2.0,1.69,Kaplan Early Learning Company
79989fc5d7f626204135959acc1df962,"essential accessories kit for canon powershot sx500 is, sx510 hs, sx520 hs, sx530 hs, sx540 hs digital camera includes replacement nb-6l battery + a/dc charger + mini hdmi cable + case + tripod + more",1.0,32.95,Amazon Business
a860486aeee2889f63d8a2884300f242,hp 05a black original laserjet toner cartridge,1.0,73.99,Amazon Business
eff03e9dea03a1afa2d6c703673249d6,"hydrion regular ph strips, wide range, ph 1-12",1.0,15.84,Carolina Biological Supply Company
910036bd1289e7edc7f5d8ef3b5c02ad,deck tennis rings - set of 12,1.0,41.95,Nasco
c8ce0e1677f6728f0f3bfcedde1dc543,ll938 - teaching vocabulary skills activity center,1.0,29.99,Lakeshore Learning Materials
c802f037b19f13d82f36688bf26b5738,going along with lewis & clark,30.0,12.95,Amazon Business
1c7de2dd300d7cecaeeb7e123191c31c,what is friction?,12.0,3.61,AKJ Education
a23fa35b60e646bca74cb4113a31f569,ashes (the seeds of america trilogy),1.0,6.81,Amazon Business
3d9743242efe981b188d76c4abc6fb61,planters cashew halves & pieces 26 oz,2.0,22.09,Quill.com
23ec915bcd94bc83fe6e9f7d2df08228,a world of ideas: essential readings for college writers,1.0,53.6,Amazon Business
017bf6c355ad9d27ab31bc8ad4b458a4,time for kids - 3-4 combo bundle - 28 issues / minimum of 10 subscriptions,10.0,5.5,TIME for Kids
c064016782a0adb80e284764b2f281ba,"reduced impact safety baseballs – soft mini baseball 2"" – practice baseball softballs - 12 pack",1.0,10.89,Amazon Business
3022a3fb851a2802c2ff15cf6eaef0ed,seven wonders book 2: lost in babylon,2.0,6.0,Amazon Business
c2b51d1e19d08371d5fba0d1933cdfa3,crazy horse: young war chief (childhood of famous americans),1.0,6.92,Amazon Business
b340e2c23b55e87452572bdee1b78a7e,small utility caddy blue,30.0,3.99,Teachers' School Supply
2f8971bf435542a47409b20ae97e28ad,pete the cat's got class,1.0,5.64,Amazon Business
07a021f92447be2ef4a6cb955bc4c1d1,the great migration: an american story,1.0,6.56,AKJ Education
f29f7b7a340d3ed8a1764cd1da6abaa6,insignia? - case for most 7'tablets - black,2.0,29.99,Best Buy Education
d2b82c8e049f2b516c6a944c1bb124b7,"post-it tabletop easel pad, 20 x 23-inches , white with primary lines, 20-sheets/pad",1.0,22.85,Amazon Business
d4cc9750ae95c97daede7ffdbd202a2f,3 minute plastic colored sand timer - 12 pack,4.0,6.21,Amazon Business
6a58b760dc9317b3963ccabf81a6d62e,scholastic reader pre-level 1: gus makes a friend,2.0,3.99,Amazon Business
0f26a50bac503464ac161e4475802978,lego classic medium creative brick box 10696,1.0,28.99,Amazon Business
5f508add7ecf4a85161ba61baaafd7b1,"post-it easel pad, 25 x 30-inches sheets, yellow paper with lines, 30-sheets/pad, 2-pads/pack",1.0,51.99,Amazon Business
f40c51799b81405bbd692775b8c485e5,10 sony headphones (buy 9 get 1 free),1.0,134.9,Best Buy Education
86b2e89379438f6cf7221968e7537c4e,dell - inspiron 11.6'laptop - intel celeron - 4gb memory - 32gb emmc flash memory - bali blue,6.0,170.97,Best Buy Education
d2848e73b70c3f98dc4df2cd3b0d22ac,lego ev3 expansion set 45560 - new,1.0,154.95,Amazon Business
b27cfd3e2597c9db43a478faac8b13cf,lenovo - ideapad 100s 11.6'chromebook - intel celeron - 2gb memory - 16gb emmc flash memory - black,25.0,149.99,Best Buy Education
826a2ae09e06624f9dffc91763d2360c,"koala tools | double pencil sharpener (small & large hole) - for regular or jumbo graphite & colored pencils - mini, manual, hand-held sharpener (works with koala tools bear claw pencils)",1.0,4.97,Amazon Business
418b94f4acd3f073378aad3467ea95c0,"paper mate flair point-guard porous point pens, 12 colored pens",2.0,11.59,Amazon Business
ea66ea9dde7bea5c8e8b1e408a52009b,you don't even know me: stories and poems about boys,4.0,7.19,Amazon Business
991c67d0cccb59207bd2d263ac8a0590,the candy smash,1.0,5.1,AKJ Education
2b448fcbf844e78f4f83727d92f27028,quantum pad learning system: magic tree house - dinosaurs before dark interactive book and cartridge,1.0,9.95,Amazon Business
6628b386ea1a202f79faf268352d3ae5,the end of illness,2.0,12.12,Amazon Business
fa03769a01c1be9f1397f544b78e3ccc,stacking rings and rattles,1.0,13.56,Kaplan Early Learning Company
ecfc6cd9152f4dc737c7d0929a16b8c8,level e - life cycles fiction/nonfiction (6 bk set),6.0,21.86,AKJ Education
7fb9f5772fbc7b2cd762451bdeb62356,just go to bed (little critter) (pictureback(r)),2.0,3.5,Amazon Business
49f68f15e425688dbcb58bcd2bcef927,the knight and the dragon,1.0,7.99,Amazon Business
c6c449b8cd2c99f661bda454a230962b,grassfrog 3-4&quot; plain 10/pail pack�,2.0,23.49,Sargent-Welch
9a453fe3f8f3cead65eb241584626452,"hp stream laptop pc 14-ax020nr (intel celeron n3060, 4 gb ram, 32 gb emmc) with office 365 personal for one year",2.0,209.99,Amazon Business
52354a5d5e6205a9a7567c24503855b2,patina (track),1.0,10.78,Amazon Business
c06f552e51bc202d37d9499aa3752d27,daughter of the pirate king,1.0,12.59,Amazon Business
fe7cea8f1eb7c2272ec3a8c8af0651ba,learning resources write & wipe fact family boards,5.0,11.66,Amazon Business
a4471305d99aec194c1d39657d22a810,butterfly habitat w/5 larvae,1.0,34.95,Frey Scientific
dbd52f7acfa380b2a8e5a0ea54bac6fe,book bins - interlocking black pack of 6,4.0,10.64,School Specialty
0f92e8ec6c22374ccb543d93096baedc,careers in gaming (high-tech careers),1.0,29.95,Amazon Business
241c08bbfcd5981c2da89c6f99a2401c,aa319 - level l book bin - gr. 2 - library 1,1.0,28.99,Lakeshore Learning Materials
c69a0988472574e2b53417cb2e2b741d,jj635 - see-me privacy partition - set of 10,3.0,27.99,Lakeshore Learning Materials
485afe691bc6f0e66274ab36cb145929,ll850x - high-interest nonfiction text sets gr. 3-4 - complete series,1.0,139.0,Lakeshore Learning Materials
3e2f41bbfa2613c0d923b7283740273c,"nalgene tritan otg bpa-free water bottle,spring green, 24 ounce",6.0,8.88,Amazon Business
15cf48f34119af96766ce4156bedd254,the shining,1.0,5.69,Amazon Business
cb38ad7d77dbb0aa017bff94916fc74b,to all the boys i''ve loved before,1.0,13.13,AKJ Education
fa237c3fb4624107e8d72875fe8490ab,"grid ceiling hangers - grid clip kits, pk of 10",1.0,8.8,Amazon Business
a0e321e173e7a1ec0e10079b21be8d3c,hp 61xl high yield color ink cartridge in genuine original factory sealed plastic packaging,1.0,31.99,Amazon Business
52d9d3678f7200a4f49fff839ef9dee4,harvesting hope: the story of cesar chavez,1.0,14.48,Amazon Business
428ffb75c1cb7b9187bbbf44b32909da,"brother tze series tape 3/4"", black lettering on clear tape",2.0,16.57,Quill.com
cc1b5b366d3afdea34bf72ceb2ec1c09,"sharpie brush-tip permanent markers, 12-pack, assorted colors (1810704)",1.0,15.19,Amazon Business
7f943ee50738c76317294d4cac1f4dd8,"nalgene bpa free tritan wide mouth water bottle, 1-quart, slate blue",24.0,9.99,Amazon Business
3f377cc849fa8be7ee14aef6d106d353,"barron's ap spanish with mp3 cd and cd-rom, 8th edition",15.0,25.36,Amazon Business
ab05da25620ac1c5e1a37fd228a3635a,set of 12 dry erase lapboards whiteboards markers erasers. perfect for in the classroom or office,2.0,23.99,Amazon Business
eae1b094315fc24bca7bbc24df84be5d,classroom leveled library - level l (set of 29),1.0,140.21,Kaplan Early Learning Company
002c3981ca654c2fefcca3c17c7dd3b3,crispin: at the edge of the world,1.0,5.1,AKJ Education
2436f19ae788c1680f0e8c4199606f36,"expo low-odor dry erase markers chisel point, assorted colors, 4-color set",1.0,5.66,Quill.com
d759862718eb641ddd27b8458895f43a,quill brand extra-wide indexes assorted color 5-tabs/set,48.0,1.25,Quill.com
518f9ab85c8f68dbb8528c22a5ae0449,la952 - a place for everyone classroom carpet for 30,1.0,479.0,Lakeshore Learning Materials
94856dea6e950674e15a4ff5dc7c99df,"fly guy presents: weather (scholastic reader, level 2)",1.0,3.99,Amazon Business
2335498d7df88e7d298738c6b6383074,"28"" chinese jump rope (pack of 12)",2.0,7.97,Amazon Business
ee91aa9afa42eec36aa07ad067d9167b,"2017 hp 11.6 inch high performance chromebook laptop computer, intel celeron n3060 up to 2.48ghz, 4gb memory, 16gb emmc, wifi 802.11ac, usb 3.1, bluetooth, webcam, chrome os (certified refurbished)",1.0,199.0,Amazon Business
fbb1f447fe544c95cabb76e2acc5e673,"moko google new nexus 7 fhd 2nd gen case - wireless bluetooth keyboard cover case for google nexus 2 7.0 inch 2013 generation android 4.3 tablet, black",7.0,24.99,Amazon Business
e68d90111da59f0addd2c57645fed544,where the red fern grows,1.0,6.29,Amazon Business
7bedc9565ec51939567494977c9795e1,set metric weight 54 piece,4.0,12.05,Frey Scientific
6d3e586064c6a8a4f36d3f8a5f6d881e,dd267 - snap & slide number bonds - set of 4,2.0,15.99,Lakeshore Learning Materials
0455f69e65f62092ae20fa911096d12c,"psych 101: psychology facts, basics, statistics, tests, and more! (adams 101)",1.0,9.04,Amazon Business
e32cb0fae27046516b5cb7a70835fbd4,you wouldn''t want to be a salem witch!,1.0,21.17,AKJ Education
095293aff3249fe6771ec65d73ec921d,apple - ipad� mini with wi-fi - 16gb - space gray,1.0,232.32,Best Buy Education
f41b0265a3dfb86b82d54a3afff0a22e,tech tub premium: holds 6 ipads,1.0,193.14,Teachers' School Supply
1f1e641920bc33b4f9e83fc83a6f74b0,jacquard batik wax - 1 lb,1.0,9.54,Blick Art Materials
0c3aa381afd2269be06ccfa13e6cb77d,"i survived #1: i survived the sinking of the titanic, 1912",1.0,4.49,AKJ Education
6ed7464285d874a8f0c99660fc93f8e4,lc178 - giant magnetic numbers,2.0,12.99,Lakeshore Learning Materials
80fcf1380baad26b04edfd40d224e47a,stink and the shark sleepover (book #9),1.0,3.64,AKJ Education
4d1d00091f7101f36b6b2991a76b172e,th4530 - pattern blocks design cards,1.0,12.99,Lakeshore Learning Materials
223101f455dcf936601018bb52f0aa77,"universal rugs 1014 multi metro contemporary area rug, 7-feet 10-inch by 10-feet 3-inch, multicolored",1.0,232.0,Amazon Business
12279434b3519f0d6e37134ba7f4f0fc,gr117 - pencil grips - pack of 12,1.0,21.99,Lakeshore Learning Materials
a2dc6cfc476a38057699a6b8d272f3e8,"dickies big girls' short sleeve pique polo shirt, english red, medium",2.0,8.99,Amazon Business
ecc16197f8a9a478e9f0a2b94ac69eda,fables/ folktales (9 bk set),1.0,35.35,AKJ Education
fa8e3e7e47f875691023af8ff5ebed4f,the most magnificent thing,1.0,12.37,AKJ Education
3d623d528a7ec562acbaacf6b2123a4b,pupmudge finds a friend,6.0,2.59,AKJ Education
8427f2bbb8017b9d017a85056bf37397,lc2915 - heavy-duty adjustable vinyl paint apron - red,20.0,6.99,Lakeshore Learning Materials
28c06d79298d35752b55d197fedfbd22,dd137 - magnetic pattern blocks,1.0,7.99,Lakeshore Learning Materials
d7db5078d1179c4540cf09e14830b1f0,"expo low odor chisel tip dry-erase markers, assorted, 12/pack",3.0,8.04,Staples Advantage
bd7b441ca3cb5eeecb59ebec8a36a9fb,warriors: skyclan and the stranger #1: the rescue,1.0,6.29,Amazon Business
39b3db27caf2ffe86166a721907ce80a,ft452 - blank slides - set of 18,1.0,4.99,Lakeshore Learning Materials
8353daf40f0c50b6754860f0ab70c4bb,aa203 - lakeshore block play people - 8-piece hispanic family,1.0,19.99,Lakeshore Learning Materials
030aa77c2151ebe8d861169788c96e16,ll495 - counting cars,1.0,39.99,Lakeshore Learning Materials
e41246ee14a50d47e37684f426d9ea3e,dd854 - word spacers - set of 30,1.0,14.99,Lakeshore Learning Materials
ad3b1bdb6d8ea6a6f1a04ab290f0a99f,epson t200520 durabrite ultra standard-capacity color multipack ink cartridge,1.0,19.99,Amazon Business
41e527fa87af164ec601b48160d6f650,amazonbasics air stability cushion with pump,5.0,11.04,Amazon Business
4b1c6b352de1f0b0deb950af19a1eed9,"the camping trip that changed america theodore roosevelt, john muir, and our national parks",1.0,16.19,AKJ Education
46c47358b3e3a68e2696b25edd338bf4,"expo - low odor fine tip dry erase markers, black (86001) (case of 12 dozen)",1.0,58.14,Amazon Business
d694113028438aa17d10cc458dc9149a,filmish: a graphic journey through film,1.0,16.96,Amazon Business
0a48be4aee866320d2075a54cc5f9e95,de190 - reusable write & wipe pocket - set of 10,1.0,22.5,Lakeshore Learning Materials
2c74a1284cd003be9e26aa4c2776b9dd,ten on the sled,6.0,6.95,Amazon Business
f498d4ff6a0430ac7378966a480a9bcf,"hokki stool - 20"" black",2.0,110.46,Kaplan Early Learning Company
e0a2328b1721f77f5053d9de477f4c2a,franklin vibe oversized foam bat and ball,2.0,14.99,DICK'S Sporting Goods
987dd1345084dfd714e0ae843594376d,"rumpelstiltskin: the graphic novel stone arch books, erik va",1.0,4.34,AKJ Education
09bc6b6b02af90094137b3ae67c034a5,diploma mill - award ribbon 1st 6-pk,5.0,7.74,Teachers' School Supply
1300fd90b2aa387dcdbb8391000167d9,pp430x - building math skills playing cards - complete set,1.0,149.0,Lakeshore Learning Materials
253c61eb0aabeb67991b601a5e718ada,ll727 - level p nonfiction extra book set - gr. 3-4,1.0,35.0,Lakeshore Learning Materials
1a97fa5175f347f48daa50a4cbdc05cc,"expo low odor fine tip dry-erase markers, assorted, 8/pack",3.0,4.64,Staples Advantage
772907520d0e6e23db432b625d87e9bd,the boxcar children (6 bk set),1.0,31.04,AKJ Education
fb9a72251a259659c215137f2ae7e8c0,little bear''s friend (i can read book series) else holmelund,1.0,7.26,AKJ Education
62ce2183d9d30b5978f4605d16c324f1,"dymo high-performance permanent self-adhesive d1 polyester tape for label makers, 1/2-inch, white print on black, 23-foot cartridge, (45021)",1.0,12.95,Amazon Business
77ece19ddbf753404898b377d00e22f4,aa342 - washable fingerpaint - 10-color set - pints,1.0,29.5,Lakeshore Learning Materials
d1655e70c2cdbf125ca17736c17b153d,captain underpants and the terrifying return of tippy tinkletrousers,1.0,7.71,Amazon Business
516fd294a17d3373e1c1b011038193f7,"pilot precise v5/xf pen set - assorted colors, set of 7",1.0,11.74,Blick Art Materials
af77b15047f07e869d3c0968889b88e4,hiding in the open: a holocaust memoir,1.0,4.0,Amazon Business
b5495b5c05549f2806a5130a9339d938,"apple ipad mini mf432ll/a (16gb, wi-fi, space gray )",1.0,226.5,Amazon Business
de2d8f778c23a78a4a2dad130f98b621,gg862 - rocks & soil book library - gr. 1-3,1.0,32.5,Lakeshore Learning Materials
e4e1c3338978c92e13a44de055cbdfb8,"40303-3055 - speedball water-based block printing ink - fluorescent magenta, 8 oz",1.0,7.86,Blick Art Materials
8ca7f9c170a856588c37a47fd2f2aceb,lenovo - 15.6'laptop - amd a6-series - 4gb memory - amd radeon r4 - 500gb hard drive - black,1.0,246.24,Best Buy Education
e2d8e31361f3945f918a01327d536e38,higher scores on standardized test for math: reproducible grade 7,1.0,14.1,Amazon Business
444b72ee7ad7c0bede09f32a416c4e07,ll336 - magnetic board supply caddy,1.0,14.99,Lakeshore Learning Materials
999f45acd0bc49784e287935a5056827,the jungle book,1.0,5.22,AKJ Education
44847aea7aa97a153c92990d19253766,apple&#174; ipad&#174; 2 wi-fi - tablet - ios 5 - 16 gb - 9.7',1.0,399.99,Best Buy Education
a67dfe46c2916037a73cac6573a4054c,wooden craft sticks - pistha 300 pcs wooden ice cream sticks treat sticks freezer pop sticks popsicle sticks,1.0,8.99,Amazon Business
02982dea32facfd3d23124d2111d1e38,pp996 - quick-pick time & measurement activity cards,1.0,14.99,Lakeshore Learning Materials
